0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.1	0	0	6283851271005398e-45	8744449319260118e-40	775010293886826e-45	9405191863439881e-41	-8700831566741474e-35	0.5756974130314743	0.5756974130314743	0.5756974130314743	0.5756974130314743	0.5756974130314743	0.5756974130314743	0.5756974130314743	0.05338797709944304	0.05338797709944304	0.05338797709944304	0.05338797709944304	0.05338797709944304	0.05338797709944304	0.05338797709944304
0.2	0	0	2283237296643313e-43	26785017625302014e-40	26161116619511796e-45	24313072031457083e-41	15610643517807014e-38	1.6334549104033427	1.6334549104033427	1.6334549104033427	1.6334549104033427	1.6334549104033427	1.6334549104033427	1.6334549104033427	0.07236055125933755	0.07236055125933755	0.07236055125933755	0.07236055125933755	0.07236055125933755	0.07236055125933755	0.07236055125933755
0.3	0	0	6345011475743559e-43	2953317413449141e-39	6775326488555591e-44	22654846320714228e-41	1275887778317248e-37	2.7075124310641914	2.7075124310641914	2.7075124310641914	2.7075124310641914	2.7075124310641914	2.7075124310641914	2.7075124310641914	0.07910292833640596	0.07910292833640596	0.07910292833640596	0.07910292833640596	0.07910292833640596	0.07910292833640596	0.07910292833640596
0.4	0	0	12016694496443587e-43	32839796988416145e-40	11996584614164273e-44	218344328001395e-39	10417264333285556e-38	3.6605420001923266	3.6605420001923266	3.6605420001923266	3.6605420001923266	3.6605420001923266	3.6605420001923266	3.6605420001923266	0.08150027986148632	0.08150027986148632	0.08150027986148632	0.08150027986148632	0.08150027986148632	0.08150027986148632	0.08150027986148632
0.5	0	0	19040776998936462e-43	3628710926571206e-39	1779292662773123e-43	2128486330368732e-40	8497783938550087e-38	4.466825438931164	4.466825438931164	4.466825438931164	4.466825438931164	4.466825438931164	4.466825438931164	4.466825438931164	0.08235046988891448	0.08235046988891448	0.08235046988891448	0.08235046988891448	0.08235046988891448	0.08235046988891448	0.08235046988891448
0.6	0	0	27121801551844855e-43	3960883475183399e-39	2372287754537893e-43	2069436230382626e-40	6926912354842577e-38	5.135949546695846	5.135949546695846	5.135949546695846	5.135949546695846	5.135949546695846	5.135949546695846	5.135949546695846	0.08265079551206475	0.08265079551206475	0.08265079551206475	0.08265079551206475	0.08265079551206475	0.08265079551206475	0.08265079551206475
0.7	0	0	3593326693691887e-42	4265980096410854e-39	29390647053142046e-44	19928976640018943e-41	5642988579655491e-38	5.686784554207617	5.686784554207617	5.686784554207617	5.686784554207617	5.686784554207617	5.686784554207617	5.686784554207617	0.08275699129619081	0.08275699129619081	0.08275699129619081	0.08275699129619081	0.08275699129619081	0.08275699129619081	0.08275699129619081
0.8	0	0	4514651060164657e-42	453749848445864e-38	34471220910432626e-44	18959201517655062e-41	45947314286317167e-39	6.138690888347936	6.138690888347936	6.138690888347936	6.138690888347936	6.138690888347936	6.138690888347936	6.138690888347936	0.08279454721613709	0.08279454721613709	0.08279454721613709	0.08279454721613709	0.08279454721613709	0.08279454721613709	0.08279454721613709
0.9	0	0	54459761020203195e-43	4773905602086049e-39	38730148622964913e-44	17810229933996207e-41	3739660075418339e-38	6.508886858084673	6.508886858084673	6.508886858084673	6.508886858084673	6.508886858084673	6.508886858084673	6.508886858084673	0.08280782345391484	0.08280782345391484	0.08280782345391484	0.08280782345391484	0.08280782345391484	0.08280782345391484	0.08280782345391484
1	1243671715020325e-40	272634812693953e-37	6361708671571881e-42	4976537344931685e-39	43844636982778465e-42	1653141391294606e-40	3042622834157335e-38	6.811980870920168	6.811980870920168	6.811980870920168	6.811980870920168	6.811980870920168	6.811980870920168	6.811980870920168	0.08281252181561603	0.08281252181561603	0.08281252181561603	0.08281252181561603	0.08281252181561603	0.08281252181561603	0.08281252181561603
1.1	1414225984165911e-40	6334346786233723e-40	7242076655540585e-42	5148200712497404e-39	43698192203525894e-42	15181085646380844e-41	24748488818418545e-39	7.060028833788146	7.060028833788146	7.060028833788146	7.060028833788146	7.060028833788146	7.060028833788146	7.060028833788146	0.08281417593376009	0.08281417593376009	0.08281417593376009	0.08281417593376009	0.08281417593376009	0.08281417593376009	0.08281417593376009
1.2	15401284499674315e-41	6284621598493922e-40	8072586873791401e-42	5292361055683464e-39	4031942648686641e-41	13803002283932442e-41	20125462913115248e-39	7.263023676658449	7.263023676658449	7.263023676658449	7.263023676658449	7.263023676658449	7.263023676658449	7.263023676658449	0.08281475958482871	0.08281475958482871	0.08281475958482871	0.08281475958482871	0.08281475958482871	0.08281475958482871	0.08281475958482871
1.3	16650295452363512e-41	623402531461133e-39	88437097438731e-40	5412609441361201e-39	37627361306300444e-42	12439709701956908e-41	16362732039359946e-39	7.429140408905543	7.429140408905543	7.429140408905543	7.429140408905543	7.429140408905543	7.429140408905543	7.429140408905543	0.08281496525153671	0.08281496525153671	0.08281496525153671	0.08281496525153671	0.08281496525153671	0.08281496525153671	0.08281496525153671
1.4	1788914514471416e-40	61828127836361445e-41	9550173190297777e-42	5512389154716189e-39	3547351224860015e-41	1112372050368407e-40	1330110398024805e-38	7.565080422258568	7.565080422258568	7.565080422258568	7.565080422258568	7.565080422258568	7.565080422258568	7.565080422258568	0.08281503761131694	0.08281503761131694	0.08281503761131694	0.08281503761131694	0.08281503761131694	0.08281503761131694	0.08281503761131694
1.5	191177321618286e-39	6131189897372003e-40	10190104116726268e-42	55948368968662756e-40	33741420274187297e-42	9878256332179016e-41	10810878525809009e-39	7.676313439150431	7.676313439150431	7.676313439150431	7.676313439150431	7.676313439150431	7.676313439150431	7.676313439150431	0.08281506293855677	0.08281506293855677	0.08281506293855677	0.08281506293855677	0.08281506293855677	0.08281506293855677	0.08281506293855677
1.6	2033599193177921e-40	60793232555552635e-41	10764160772436841e-42	5662728937749695e-39	3233959677497687e-41	8718506420734961e-41	8786208146486083e-39	7.767314854082922	7.767314854082922	7.767314854082922	7.767314854082922	7.767314854082922	7.767314854082922	7.767314854082922	0.08281507177381747	0.08281507177381747	0.08281507177381747	0.08281507177381747	0.08281507177381747	0.08281507177381747	0.08281507177381747
1.7	21543889605755516e-41	602734952046852e-39	1127491004566123e-41	5718516227686137e-39	311951997402097e-40	7653114689025581e-41	7139413874664972e-39	7.841804520501136	7.841804520501136	7.841804520501136	7.841804520501136	7.841804520501136	7.841804520501136	7.841804520501136	0.08281507488815931	0.08281507488815931	0.08281507488815931	0.08281507488815931	0.08281507488815931	0.08281507488815931	0.08281507488815931
1.8	22741414980471615e-41	59753753337914615e-41	11726019865074208e-42	576422595034494e-38	3025298793695555e-41	6685393638656544e-41	58013508640886635e-40	7.902727672863173	7.902727672863173	7.902727672863173	7.902727672863173	7.902727672863173	7.902727672863173	7.902727672863173	0.08281507595956292	0.08281507595956292	0.08281507595956292	0.08281507595956292	0.08281507595956292	0.08281507595956292	0.08281507595956292
1.9	2392857744038454e-40	59234901469500895e-41	12122071904748358e-42	5801644280080442e-39	2946791372008207e-41	581480082006497e-40	4713327731051171e-39	7.952595839736585	7.952595839736585	7.952595839736585	7.952595839736585	7.952595839736585	7.952595839736585	7.952595839736585	0.0828150763354736	0.0828150763354736	0.0828150763354736	0.0828150763354736	0.0828150763354736	0.0828150763354736	0.0828150763354736
2	25105401933026756e-41	5871763661483833e-40	12467896343358699e-42	5832225530607645e-39	28805818081739244e-42	50380085928481995e-42	38289664532075246e-40	7.993403864552722	7.993403864552722	7.993403864552722	7.993403864552722	7.993403864552722	7.993403864552722	7.993403864552722	0.0828150764657193	0.0828150764657193	0.0828150764657193	0.0828150764657193	0.0828150764657193	0.0828150764657193	0.0828150764657193
2.1	2627192574701623e-40	5820251882278029e-40	12768418369687559e-42	5857185512169099e-39	28239915155381244e-42	4349863857025193e-41	31103890491223973e-40	8.026789738059447	8.026789738059447	8.026789738059447	8.026789738059447	8.026789738059447	8.026789738059447	8.026789738059447	0.08281507651026784	0.08281507651026784	0.08281507651026784	0.08281507651026784	0.08281507651026784	0.08281507651026784	0.08281507651026784
2.2	2742819642268572e-40	576899984918031e-39	13028495532638425e-42	5877539816919756e-39	2774913861062252e-41	37440311324213207e-42	2526539208512152e-39	8.054104166549392	8.054104166549392	8.054104166549392	8.054104166549392	8.054104166549392	8.054104166549392	8.054104166549392	0.08281507652545467	0.08281507652545467	0.08281507652545467	0.08281507652545467	0.08281507652545467	0.08281507652545467	0.08281507652545467
2.3	28574269678871762e-41	5718043376872945e-40	13252763710271087e-42	5894127946565685e-39	2731705589362715e-41	3213548780198325e-41	205213159313714e-38	8.076453542942103	8.076453542942103	8.076453542942103	8.076453542942103	8.076453542942103	8.076453542942103	8.076453542942103	0.08281507653062464	0.08281507653062464	0.08281507653062464	0.08281507653062464	0.08281507653062464	0.08281507653062464	0.08281507653062464
2.4	2971020750010586e-40	5667410666726503e-40	13445535103305844e-42	59076386793634005e-40	2693091586747081e-41	2751269290747156e-41	1666672147810315e-39	8.094740251827739	8.094740251827739	8.094740251827739	8.094740251827739	8.094740251827739	8.094740251827739	8.094740251827739	0.08281507653237188	0.08281507653237188	0.08281507653237188	0.08281507653237188	0.08281507653237188	0.08281507653237188	0.08281507653237188
2.5	30836076523588545e-41	5617123766081926e-40	13610748004702386e-42	5918635338422533e-39	2658083410964594e-41	23501692706677815e-42	13535625022859436e-40	8.10969982097279	8.10969982097279	8.10969982097279	8.10969982097279	8.10969982097279	8.10969982097279	8.10969982097279	0.08281507653295514	0.08281507653295514	0.08281507653295514	0.08281507653295514	0.08281507653295514	0.08281507653295514	0.08281507653295514
2.6	31951946992047815e-41	5567199844894602e-40	13751964873685145e-42	59275797560692994e-40	26259117449220064e-42	20035241425661998e-42	10993014222205013e-40	8.12193440244407	8.12193440244407	8.12193440244407	8.12193440244407	8.12193440244407	8.12193440244407	8.12193440244407	0.08281507653314871	0.08281507653314871	0.08281507653314871	0.08281507653314871	0.08281507653314871	0.08281507653314871	0.08281507653314871
2.7	33057892788310577e-41	5517652248639604e-40	13872411678664657e-42	59348538613811186e-40	2595972623421697e-41	1704953542402948e-41	8927961613189698e-40	8.131942029730526	8.131942029730526	8.131942029730526	8.131942029730526	8.131942029730526	8.131942029730526	8.131942029730526	0.08281507653321363	0.08281507653321363	0.08281507653321363	0.08281507653321363	0.08281507653321363	0.08281507653321363	0.08281507653321363
2.8	34153993568313316e-41	5468491264222539e-40	13975047433044718e-42	5940777949782536e-39	2567786909808782e-41	14483564883735896e-42	7247963769642744e-40	8.140141055145696	8.140141055145696	8.140141055145696	8.140141055145696	8.140141055145696	8.140141055145696	8.140141055145696	0.0828150765332356	0.0828150765332356	0.0828150765332356	0.0828150765332356	0.0828150765332356	0.0828150765332356	0.0828150765332356
2.9	35240326323508916e-41	5419723908585507e-40	14062315629223322e-42	59455963452117274e-40	2541008364878649e-41	12285261680616479e-42	5882784920224422e-40	8.146851379966726	8.146851379966726	8.146851379966726	8.146851379966726	8.146851379966726	8.146851379966726	8.146851379966726	0.0828150765332424	0.0828150765332424	0.0828150765332424	0.0828150765332424	0.0828150765332424	0.0828150765332424	0.0828150765332424
3	3631696141093258e-40	5371355182397058e-40	14136221100981238e-42	5949499160140712e-39	2515377091567382e-41	1041093921834802e-41	47778738014540935e-41	8.152322750928928	8.152322750928928	8.152322750928928	8.152322750928928	8.152322750928928	8.152322750928928	8.152322750928928	0.08281507653324441	0.08281507653324441	0.08281507653324441	0.08281507653324441	0.08281507653324441	0.08281507653324441	0.08281507653324441
3.1	3738399558841508e-40	5323389283934497e-40	14199059546288667e-42	5952686857874521e-39	24906359623875737e-42	880905870950351e-41	387593382411716e-39	8.156819733866762	8.156819733866762	8.156819733866762	8.156819733866762	8.156819733866762	8.156819733866762	8.156819733866762	0.08281507653324512	0.08281507653324512	0.08281507653324512	0.08281507653324512	0.08281507653324512	0.08281507653324512	0.08281507653324512
3.2	38441492275922e-38	52758278004785445e-41	14252125415116078e-42	59552655265428136e-40	24666565308524306e-42	7449975925820182e-42	3146743716030673e-40	8.160482861367772	8.160482861367772	8.160482861367772	8.160482861367772	8.160482861367772	8.160482861367772	8.160482861367772	0.0828150765332453	0.0828150765332453	0.0828150765332453	0.0828150765332453	0.0828150765332453	0.0828150765332453	0.0828150765332453
3.3	39489541000120136e-41	5228672192598369e-40	14297054500335044e-42	5957363525828872e-39	2443287766551093e-41	629557973653975e-41	2553722187080458e-40	8.163483142515362	8.163483142515362	8.163483142515362	8.163483142515362	8.163483142515362	8.163483142515362	8.163483142515362	0.08281507653324535	0.08281507653324535	0.08281507653324535	0.08281507653324535	0.08281507653324535	0.08281507653324535	0.08281507653324535
3.4	40528226741140934e-41	5181922322326432e-40	1433508043347791e-41	5959069840963738e-39	24204338571713092e-42	53164660149251775e-43	20716144271925783e-41	8.165939895618534	8.165939895618534	8.165939895618534	8.165939895618534	8.165939895618534	8.165939895618534	8.165939895618534	0.08281507653324537	0.08281507653324537	0.08281507653324537	0.08281507653324537	0.08281507653324537	0.08281507653324537	0.08281507653324537
3.5	41557622034775e-38	5135577928821051e-40	14367198305636154e-42	5960454839373722e-39	239801953105716e-40	4488710872656055e-42	1680421023450447e-40	8.167947872015441	8.167947872015441	8.167947872015441	8.167947872015441	8.167947872015441	8.167947872015441	8.167947872015441	0.08281507653324538	0.08281507653324538	0.08281507653324538	0.08281507653324538	0.08281507653324538	0.08281507653324538	0.08281507653324538
3.6	4257780987063085e-40	5089637661807181e-40	14394302053956346e-42	5961576940038619e-39	23759880667603077e-42	3790413259144438e-42	1363597868386937e-40	8.169586322298132	8.169586322298132	8.169586322298132	8.169586322298132	8.169586322298132	8.169586322298132	8.169586322298132	0.08281507653324538	0.08281507653324538	0.08281507653324538	0.08281507653324538	0.08281507653324538	0.08281507653324538	0.08281507653324538
3.7	4358889004807185e-40	5044099633080232e-40	1441735599525138e-41	5962497253975102e-39	23542808530558835e-42	31976930207814225e-43	11038153481022487e-41	8.170938651638801	8.170938651638801	8.170938651638801	8.170938651638801	8.170938651638801	8.170938651638801	8.170938651638801	0.08281507653324538	0.08281507653324538	0.08281507653324538	0.08281507653324538	0.08281507653324538	0.08281507653324538	0.08281507653324538
3.8	4459088618995884e-40	49989632890654035e-41	14436579432510976e-42	5963229243315921e-39	23328860946031435e-42	2705103107941796e-42	8972710946927814e-41	8.172023245367571	8.172023245367571	8.172023245367571	8.172023245367571	8.172023245367571	8.172023245367571	8.172023245367571	0.08281507653324538	0.08281507653324538	0.08281507653324538	0.08281507653324538	0.08281507653324538	0.08281507653324538	0.08281507653324538
